Date,transactionfees3wmaUSD
2014/02/17,0.184
2014/02/18,0.167
2014/02/19,0.148
2014/02/20,0.127
2014/02/21,0.12
2014/02/22,0.119
2014/02/23,0.122
2014/02/24,0.121
2014/02/25,0.115
2014/02/26,0.115
2014/02/27,0.117
2014/02/28,0.125
2014/03/01,0.12
2014/03/02,0.113
2014/03/03,0.119
2014/03/04,0.131
2014/03/05,0.134
2014/03/06,0.136
2014/03/07,0.129
2014/03/08,0.12
2014/03/09,0.12
2014/03/10,0.133
2014/03/11,0.132
2014/03/12,0.135
2014/03/13,0.131
2014/03/14,0.127
2014/03/15,0.12
2014/03/16,0.125
2014/03/17,0.125
2014/03/18,0.119
2014/03/19,0.114
2014/03/20,0.114
2014/03/21,0.116
2014/03/22,0.133
2014/03/23,0.124
2014/03/24,0.113
2014/03/25,0.111
2014/03/26,0.121
2014/03/27,0.115
2014/03/28,0.103
2014/03/29,0.094
2014/03/30,0.091
2014/03/31,0.09
2014/04/01,0.091
2014/04/02,0.092
2014/04/03,0.09
2014/04/04,0.09
2014/04/05,0.091
2014/04/06,0.093
2014/04/07,0.096
2014/04/08,0.098
2014/04/09,0.119
2014/04/10,0.106
2014/04/11,0.095
2014/04/12,0.084
2014/04/13,0.083
2014/04/14,0.09
2014/04/15,0.102
2014/04/16,0.107
2014/04/17,0.113
2014/04/18,0.109
2014/04/19,0.112
2014/04/20,0.112
2014/04/21,0.11
2014/04/22,0.103
2014/04/23,0.098
2014/04/24,0.098
2014/04/25,0.093
2014/04/26,0.086
2014/04/27,0.092
2014/04/28,0.09
2014/04/29,0.089
2014/04/30,0.088
2014/05/01,0.086
2014/05/02,0.087
2014/05/03,0.085
2014/05/04,0.084
2014/05/05,0.085
2014/05/06,0.084
2014/05/07,0.084
2014/05/08,0.086
2014/05/09,0.095
2014/05/10,0.09
2014/05/11,0.085
2014/05/12,0.082
2014/05/13,0.08
2014/05/14,0.078
2014/05/15,0.077
2014/05/16,0.078
2014/05/17,0.078
2014/05/18,0.078
2014/05/19,0.079
2014/05/20,0.083
2014/05/21,0.088
2014/05/22,0.089
2014/05/23,0.091
2014/05/24,0.101
2014/05/25,0.102
2014/05/26,0.106
2014/05/27,0.104
2014/05/28,0.107
2014/05/29,0.106
2014/05/30,0.106
2014/05/31,0.11
2014/06/01,0.119
2014/06/02,0.119
2014/06/03,0.124
2014/06/04,0.121
2014/06/05,0.121
2014/06/06,0.117
2014/06/07,0.114
2014/06/08,0.116
2014/06/09,0.119
2014/06/10,0.12
2014/06/11,0.118
2014/06/12,0.121
2014/06/13,0.114
2014/06/14,0.105
2014/06/15,0.101
2014/06/16,0.102
2014/06/17,0.103
2014/06/18,0.113
2014/06/19,0.115
2014/06/20,0.114
2014/06/21,0.109
2014/06/22,0.108
2014/06/23,0.109
2014/06/24,0.105
2014/06/25,0.107
2014/06/26,0.1
2014/06/27,0.099
2014/06/28,0.1
2014/06/29,0.104
2014/06/30,0.105
2014/07/01,0.114
2014/07/02,0.12
2014/07/03,0.118
2014/07/04,0.112
2014/07/05,0.107
2014/07/06,0.109
2014/07/07,0.109
2014/07/08,0.11
2014/07/09,0.108
2014/07/10,0.107
2014/07/11,0.111
2014/07/12,0.108
2014/07/13,0.11
2014/07/14,0.113
2014/07/15,0.112
2014/07/16,0.115
2014/07/17,0.113
2014/07/18,0.115
2014/07/19,0.112
2014/07/20,0.11
2014/07/21,0.105
2014/07/22,0.107
2014/07/23,0.104
2014/07/24,0.101
2014/07/25,0.1
2014/07/26,0.096
2014/07/27,0.099
2014/07/28,0.096
2014/07/29,0.098
2014/07/30,0.097
2014/07/31,0.095
2014/08/01,0.094
2014/08/02,0.092
2014/08/03,0.093
2014/08/04,0.094
2014/08/05,0.096
2014/08/06,0.096
2014/08/07,0.094
2014/08/08,0.095
2014/08/09,0.093
2014/08/10,0.096
2014/08/11,0.096
2014/08/12,0.095
2014/08/13,0.092
2014/08/14,0.086
2014/08/15,0.084
2014/08/16,0.089
2014/08/17,0.203
2014/08/18,0.159
2014/08/19,0.119
2014/08/20,0.08
2014/08/21,0.081
2014/08/22,0.082
2014/08/23,0.079
2014/08/24,0.079
2014/08/25,0.099
2014/08/26,0.093
2014/08/27,0.087
2014/08/28,0.079
2014/08/29,0.078
2014/08/30,0.076
2014/08/31,0.076
2014/09/01,0.075
2014/09/02,0.076
2014/09/03,0.075
2014/09/04,0.076
2014/09/05,0.077
2014/09/06,0.076
2014/09/07,0.117
2014/09/08,0.103
2014/09/09,0.092
2014/09/10,0.082
2014/09/11,0.078
2014/09/12,0.076
2014/09/13,0.074
2014/09/14,0.077
2014/09/15,0.076
2014/09/16,0.076
2014/09/17,0.073
2014/09/18,0.071
2014/09/19,0.066
2014/09/20,0.066
2014/09/21,0.064
2014/09/22,0.064
2014/09/23,0.066
2014/09/24,0.069
2014/09/25,0.069
2014/09/26,0.169
2014/09/27,0.134
2014/09/28,0.101
2014/09/29,0.063
2014/09/30,0.061
2014/10/01,0.061
2014/10/02,0.06
2014/10/03,0.06
2014/10/04,0.062
2014/10/05,0.06
2014/10/06,0.056
2014/10/07,0.055
2014/10/08,0.054
2014/10/09,0.058
2014/10/10,0.059
2014/10/11,0.058
2014/10/12,0.06
2014/10/13,0.062
2014/10/14,0.065
2014/10/15,0.065
2014/10/16,0.064
2014/10/17,0.063
2014/10/18,0.061
2014/10/19,0.063
2014/10/20,0.062
2014/10/21,0.061
2014/10/22,0.061
2014/10/23,0.06
2014/10/24,0.058
2014/10/25,0.055
2014/10/26,0.055
2014/10/27,0.056
2014/10/28,0.055
2014/10/29,0.054
2014/10/30,0.052
2014/10/31,0.051
2014/11/01,0.055
2014/11/02,0.055
2014/11/03,0.058
2014/11/04,0.054
2014/11/05,0.052
2014/11/06,0.051
2014/11/07,0.054
2014/11/08,0.053
2014/11/09,0.063
2014/11/10,0.06
2014/11/11,0.059
2014/11/12,0.06
2014/11/13,0.064
2014/11/14,0.063
2014/11/15,0.061
2014/11/16,0.059
2014/11/17,0.063
2014/11/18,0.061
2014/11/19,0.06
2014/11/20,0.056
2014/11/21,0.055
2014/11/22,0.054
2014/11/23,0.054
2014/11/24,0.056
2014/11/25,0.055
2014/11/26,0.054
2014/11/27,0.053
2014/11/28,0.052
2014/11/29,0.052
2014/11/30,0.055
2014/12/01,0.055
2014/12/02,0.055
2014/12/03,0.053
2014/12/04,0.055
2014/12/05,0.053
2014/12/06,0.052
2014/12/07,0.053
2014/12/08,0.059
2014/12/09,0.055
2014/12/10,0.052
2014/12/11,0.05
2014/12/12,0.05
2014/12/13,0.049
2014/12/14,0.051
2014/12/15,0.052
2014/12/16,0.051
2014/12/17,0.05
2014/12/18,0.048
2014/12/19,0.048
2014/12/20,0.046
2014/12/21,0.047
2014/12/22,0.047
2014/12/23,0.047
2014/12/24,0.046
2014/12/25,0.045
2014/12/26,0.063
2014/12/27,0.07
2014/12/28,0.063
2014/12/29,0.056
2014/12/30,0.052
2014/12/31,0.049
2015/01/01,0.045
2015/01/02,0.045
2015/01/03,0.045
2015/01/04,0.057
2015/01/05,0.054
2015/01/06,0.047
2015/01/07,0.042
2015/01/08,0.042
2015/01/09,0.043
2015/01/10,0.042
2015/01/11,0.041
2015/01/12,0.065
2015/01/13,0.055
2015/01/14,0.041
2015/01/15,0.03
2015/01/16,0.029
2015/01/17,0.03
2015/01/18,0.032
2015/01/19,0.032
2015/01/20,0.031
2015/01/21,0.03
2015/01/22,0.032
2015/01/23,0.033
2015/01/24,0.033
2015/01/25,0.036
2015/01/26,0.039
2015/01/27,0.039
2015/01/28,0.036
2015/01/29,0.033
2015/01/30,0.032
2015/01/31,0.033
2015/02/01,0.032
2015/02/02,0.032
2015/02/03,0.033
2015/02/04,0.032
2015/02/05,0.032
2015/02/06,0.031
2015/02/07,0.031
2015/02/08,0.031
2015/02/09,0.032
2015/02/10,0.031
2015/02/11,0.032
2015/02/12,0.032
2015/02/13,0.034
2015/02/14,0.036
2015/02/15,0.039
2015/02/16,0.037
2015/02/17,0.037
2015/02/18,0.035
2015/02/19,0.035
2015/02/20,0.036
2015/02/21,0.036
2015/02/22,0.036
2015/02/23,0.035
2015/02/24,0.033
2015/02/25,0.034
2015/02/26,0.033
2015/02/27,0.035
2015/02/28,0.036
2015/03/01,0.038
2015/03/02,0.039
2015/03/03,0.039
2015/03/04,0.04
2015/03/05,0.04
2015/03/06,0.045
2015/03/07,0.042
2015/03/08,0.042
2015/03/09,0.041
2015/03/10,0.042
2015/03/11,0.044
2015/03/12,0.043
2015/03/13,0.042
2015/03/14,0.041
2015/03/15,0.04
2015/03/16,0.041
2015/03/17,0.041
2015/03/18,0.041
2015/03/19,0.041
2015/03/20,0.041
2015/03/21,0.039
2015/03/22,0.038
2015/03/23,0.041
2015/03/24,0.04
2015/03/25,0.04
2015/03/26,0.037
2015/03/27,0.036
2015/03/28,0.036
2015/03/29,0.035
2015/03/30,0.035
2015/03/31,0.035
2015/04/01,0.035
2015/04/02,0.035
2015/04/03,0.035
2015/04/04,0.037
2015/04/05,0.039
2015/04/06,0.039
2015/04/07,0.038
2015/04/08,0.037
2015/04/09,0.038
2015/04/10,0.049
2015/04/11,0.046
2015/04/12,0.042
2015/04/13,0.037
2015/04/14,0.034
2015/04/15,0.032
2015/04/16,0.032
2015/04/17,0.032
2015/04/18,0.031
2015/04/19,0.031
2015/04/20,0.032
2015/04/21,0.032
2015/04/22,0.032
2015/04/23,0.033
2015/04/24,0.033
2015/04/25,0.132
2015/04/26,0.098
2015/04/27,0.064
2015/04/28,0.032
2015/04/29,0.032
2015/04/30,0.033
2015/05/01,0.033
2015/05/02,0.034
2015/05/03,0.034
2015/05/04,0.035
2015/05/05,0.034
2015/05/06,0.034
2015/05/07,0.033
2015/05/08,0.035
2015/05/09,0.035
2015/05/10,0.039
2015/05/11,0.039
2015/05/12,0.037
2015/05/13,0.035
2015/05/14,0.034
2015/05/15,0.034
2015/05/16,0.034
2015/05/17,0.035
2015/05/18,0.035
2015/05/19,0.035
2015/05/20,0.034
2015/05/21,0.034
2015/05/22,0.035
2015/05/23,0.035
2015/05/24,0.035
2015/05/25,0.035
2015/05/26,0.037
2015/05/27,0.037
2015/05/28,0.036
2015/05/29,0.035
2015/05/30,0.033
2015/05/31,0.063
2015/06/01,0.055
2015/06/02,0.045
2015/06/03,0.033
2015/06/04,0.032
2015/06/05,0.032
2015/06/06,0.034
2015/06/07,0.034
2015/06/08,0.036
2015/06/09,0.035
2015/06/10,0.035
2015/06/11,0.034
2015/06/12,0.034
2015/06/13,0.035
2015/06/14,0.036
2015/06/15,0.036
2015/06/16,0.038
2015/06/17,0.042
2015/06/18,0.049
2015/06/19,0.053
2015/06/20,0.045
2015/06/21,0.039
2015/06/22,0.047
2015/06/23,0.043
2015/06/24,0.039
2015/06/25,0.036
2015/06/26,0.037
2015/06/27,0.038
2015/06/28,0.039
2015/06/29,0.039
2015/06/30,0.044
2015/07/01,0.042
2015/07/02,0.043
2015/07/03,0.044
2015/07/04,0.044
2015/07/05,0.046
2015/07/06,0.051
2015/07/07,0.057
2015/07/08,0.063
2015/07/09,0.061
2015/07/10,0.057
2015/07/11,0.058
2015/07/12,0.062
2015/07/13,0.061
2015/07/14,0.065
2015/07/15,0.066
2015/07/16,0.067
2015/07/17,0.062
2015/07/18,0.077
2015/07/19,0.063
2015/07/20,0.075
2015/07/21,0.064
2015/07/22,0.061
2015/07/23,0.062
2015/07/24,0.062
2015/07/25,0.06
2015/07/26,0.063
2015/07/27,0.072
2015/07/28,0.072
2015/07/29,0.076
2015/07/30,0.078
2015/07/31,0.076
2015/08/01,0.069
2015/08/02,0.061
2015/08/03,0.061
2015/08/04,0.068
2015/08/05,0.072
2015/08/06,0.075
2015/08/07,0.069
2015/08/08,0.064
2015/08/09,0.058
2015/08/10,0.061
2015/08/11,0.061
2015/08/12,0.06
2015/08/13,0.057
2015/08/14,0.057
2015/08/15,0.057
2015/08/16,0.056
2015/08/17,0.054
2015/08/18,0.054
2015/08/19,0.05
2015/08/20,0.05
2015/08/21,0.049
2015/08/22,0.049
2015/08/23,0.049
2015/08/24,0.048
2015/08/25,0.046
2015/08/26,0.046
2015/08/27,0.045
2015/08/28,0.046
2015/08/29,0.046
2015/08/30,0.046
2015/08/31,0.048
2015/09/01,0.046
2015/09/02,0.064
2015/09/03,0.059
2015/09/04,0.058
2015/09/05,0.053
2015/09/06,0.051
2015/09/07,0.054
2015/09/08,0.052
2015/09/09,0.052
2015/09/10,0.052
2015/09/11,0.052
2015/09/12,0.051
2015/09/13,0.045
2015/09/14,0.043
2015/09/15,0.042
2015/09/16,0.039
2015/09/17,0.031
2015/09/18,0.032
2015/09/19,0.038
2015/09/20,0.043
2015/09/21,0.047
2015/09/22,0.047
2015/09/23,0.046
2015/09/24,0.045
2015/09/25,0.047
2015/09/26,0.049
2015/09/27,0.049
2015/09/28,0.047
2015/09/29,0.046
2015/09/30,0.046
2015/10/01,0.048
2015/10/02,0.047
2015/10/03,0.045
2015/10/04,0.044
2015/10/05,0.044
2015/10/06,0.044
2015/10/07,0.045
2015/10/08,0.046
2015/10/09,0.048
2015/10/10,0.048
2015/10/11,0.047
2015/10/12,0.047
2015/10/13,0.046
2015/10/14,0.047
2015/10/15,0.047
2015/10/16,0.049
2015/10/17,0.052
2015/10/18,0.052
2015/10/19,0.052
2015/10/20,0.055
2015/10/21,0.053
2015/10/22,0.054
2015/10/23,0.054
2015/10/24,0.054
2015/10/25,0.055
2015/10/26,0.06
2015/10/27,0.058
2015/10/28,0.058
2015/10/29,0.061
2015/10/30,0.062
2015/10/31,0.061
2015/11/01,0.059
2015/11/02,0.061
2015/11/03,0.067
2015/11/04,0.084
2015/11/05,0.082
2015/11/06,0.078
2015/11/07,0.069
2015/11/08,0.068
2015/11/09,0.068
2015/11/10,0.067
2015/11/11,0.061
2015/11/12,0.056
2015/11/13,0.055
2015/11/14,0.054
2015/11/15,0.054
2015/11/16,0.055
2015/11/17,0.056
2015/11/18,0.056
2015/11/19,0.055
2015/11/20,0.054
2015/11/21,0.053
2015/11/22,0.055
2015/11/23,0.057
2015/11/24,0.055
2015/11/25,0.055
2015/11/26,0.057
2015/11/27,0.058
2015/11/28,0.058
2015/11/29,0.06
2015/11/30,0.065
2015/12/01,0.066
2015/12/02,0.065
2015/12/03,0.064
2015/12/04,0.062
2015/12/05,0.062
2015/12/06,0.064
2015/12/07,0.066
2015/12/08,0.067
2015/12/09,0.069
2015/12/10,0.07
2015/12/11,0.08
2015/12/12,0.081
2015/12/13,0.079
2015/12/14,0.077
2015/12/15,0.079
2015/12/16,0.079
2015/12/17,0.079
2015/12/18,0.08
2015/12/19,0.078
2015/12/20,0.078
2015/12/21,0.078
2015/12/22,0.078
2015/12/23,0.079
2015/12/24,0.079
2015/12/25,0.077
2015/12/26,0.075
2015/12/27,0.073
2015/12/28,0.074
2015/12/29,0.073
2015/12/30,0.074
2015/12/31,0.072
2016/01/01,0.07
2016/01/02,0.08
2016/01/03,0.078
2016/01/04,0.076
2016/01/05,0.075
2016/01/06,0.076
2016/01/07,0.082
2016/01/08,0.083
2016/01/09,0.08
2016/01/10,0.077
2016/01/11,0.08
2016/01/12,0.081
2016/01/13,0.08
2016/01/14,0.077
2016/01/15,0.077
2016/01/16,0.072
2016/01/17,0.07
2016/01/18,0.069
2016/01/19,0.076
2016/01/20,0.083
2016/01/21,0.09
2016/01/22,0.087
2016/01/23,0.083
2016/01/24,0.08
2016/01/25,0.081
2016/01/26,0.081
2016/01/27,0.083
2016/01/28,0.082
2016/01/29,0.08
2016/01/30,0.078
2016/01/31,0.075
2016/02/01,0.084
2016/02/02,0.089
2016/02/03,0.09
2016/02/04,0.08
2016/02/05,0.076
2016/02/06,0.071
2016/02/07,0.07
2016/02/08,0.07
2016/02/09,0.069
2016/02/10,0.071
2016/02/11,0.074
2016/02/12,0.075
2016/02/13,0.074
2016/02/14,0.075
2016/02/15,0.076
2016/02/16,0.078
2016/02/17,0.079
2016/02/18,0.083
2016/02/19,0.086
2016/02/20,0.085
2016/02/21,0.085
2016/02/22,0.084
2016/02/23,0.085
2016/02/24,0.085
2016/02/25,0.088
2016/02/26,0.088
2016/02/27,0.089
2016/02/28,0.085
2016/02/29,0.088
2016/03/01,0.091
2016/03/02,0.12
2016/03/03,0.118
2016/03/04,0.112
2016/03/05,0.106
2016/03/06,0.102
2016/03/07,0.099
2016/03/08,0.095
2016/03/09,0.106
2016/03/10,0.1
2016/03/11,0.094
2016/03/12,0.087
2016/03/13,0.092
2016/03/14,0.091
2016/03/15,0.09
2016/03/16,0.091
2016/03/17,0.093
2016/03/18,0.09
2016/03/19,0.084
2016/03/20,0.08
2016/03/21,0.081
2016/03/22,0.084
2016/03/23,0.086
2016/03/24,0.085
2016/03/25,0.082
2016/03/26,0.087
2016/03/27,0.086
2016/03/28,0.093
2016/03/29,0.108
2016/03/30,0.104
2016/03/31,0.098
2016/04/01,0.099
2016/04/02,0.107
2016/04/03,0.106
2016/04/04,0.098
2016/04/05,0.094
2016/04/06,0.102
2016/04/07,0.096
2016/04/08,0.09
2016/04/09,0.082
2016/04/10,0.077
2016/04/11,0.084
2016/04/12,0.088
2016/04/13,0.089
2016/04/14,0.086
2016/04/15,0.087
2016/04/16,0.084
2016/04/17,0.08
2016/04/18,0.085
2016/04/19,0.084
2016/04/20,0.086
2016/04/21,0.087
2016/04/22,0.089
2016/04/23,0.085
2016/04/24,0.083
2016/04/25,0.086
2016/04/26,0.356
2016/04/27,0.267
2016/04/28,0.178
2016/04/29,0.087
2016/04/30,0.086
2016/05/01,0.083
2016/05/02,0.086
2016/05/03,0.086
2016/05/04,0.089
2016/05/05,0.087
2016/05/06,0.087
2016/05/07,0.086
2016/05/08,0.085
2016/05/09,0.083
2016/05/10,0.086
2016/05/11,0.088
2016/05/12,0.091
2016/05/13,0.092
2016/05/14,0.098
2016/05/15,0.102
2016/05/16,0.109
2016/05/17,0.111
2016/05/18,0.113
2016/05/19,0.112
2016/05/20,0.111
2016/05/21,0.121
2016/05/22,0.114
2016/05/23,0.111
2016/05/24,0.107
2016/05/25,0.108
2016/05/26,0.111
2016/05/27,0.134
2016/05/28,0.138
2016/05/29,0.141
2016/05/30,0.142
2016/05/31,0.137
2016/06/01,0.132
2016/06/02,0.132
2016/06/03,0.131
2016/06/04,0.133
2016/06/05,0.133
2016/06/06,0.136
2016/06/07,0.134
2016/06/08,0.13
2016/06/09,0.129
2016/06/10,0.13
2016/06/11,0.129
2016/06/12,0.144
2016/06/13,0.161
2016/06/14,0.181
2016/06/15,0.203
2016/06/16,0.218
2016/06/17,0.228
2016/06/18,0.227
2016/06/19,0.223
2016/06/20,0.225
2016/06/21,0.218
2016/06/22,0.217
2016/06/23,0.199
2016/06/24,0.199
2016/06/25,0.197
2016/06/26,0.196
2016/06/27,0.188
2016/06/28,0.182
2016/06/29,0.177
2016/06/30,0.176
2016/07/01,0.182
2016/07/02,0.183
2016/07/03,0.179
2016/07/04,0.174
2016/07/05,0.173
2016/07/06,0.174
2016/07/07,0.171
2016/07/08,0.173
2016/07/09,0.17
2016/07/10,0.161
2016/07/11,0.164
2016/07/12,0.159
2016/07/13,0.16
2016/07/14,0.166
2016/07/15,0.169
2016/07/16,0.177
2016/07/17,0.183
2016/07/18,0.183
2016/07/19,0.184
2016/07/20,0.186
2016/07/21,0.186
2016/07/22,0.19
2016/07/23,0.196
2016/07/24,0.19
2016/07/25,0.189
2016/07/26,0.191
2016/07/27,0.2
2016/07/28,0.202
2016/07/29,0.204
2016/07/30,0.21
2016/07/31,0.226
2016/08/01,0.217
2016/08/02,0.204
2016/08/03,0.184
2016/08/04,0.176
2016/08/05,0.18
2016/08/06,0.179
2016/08/07,0.192
2016/08/08,0.206
2016/08/09,0.201
2016/08/10,0.19
2016/08/11,0.185
2016/08/12,0.182
2016/08/13,0.176
2016/08/14,0.176
2016/08/15,0.184
2016/08/16,0.187
2016/08/17,0.183
2016/08/18,0.182
2016/08/19,0.185
2016/08/20,0.178
2016/08/21,0.168
2016/08/22,0.165
2016/08/23,0.165
2016/08/24,0.163
2016/08/25,0.16
2016/08/26,0.159
2016/08/27,0.163
2016/08/28,0.162
2016/08/29,0.164
2016/08/30,0.159
2016/08/31,0.159
2016/09/01,0.156
2016/09/02,0.15
2016/09/03,0.156
2016/09/04,0.156
2016/09/05,0.163
2016/09/06,0.161
2016/09/07,0.158
2016/09/08,0.16
2016/09/09,0.17
2016/09/10,0.169
2016/09/11,0.167
2016/09/12,0.163
2016/09/13,0.168
2016/09/14,0.167
2016/09/15,0.162
2016/09/16,0.172
2016/09/17,0.169
2016/09/18,0.169
2016/09/19,0.173
2016/09/20,0.173
2016/09/21,0.168
2016/09/22,0.164
2016/09/23,0.162
2016/09/24,0.166
2016/09/25,0.16
2016/09/26,0.159
2016/09/27,0.158
2016/09/28,0.163
2016/09/29,0.167
2016/09/30,0.167
2016/10/01,0.168
2016/10/02,0.168
2016/10/03,0.173
2016/10/04,0.169
2016/10/05,0.167
2016/10/06,0.169
2016/10/07,0.169
2016/10/08,0.167
2016/10/09,0.169
2016/10/10,0.178
2016/10/11,0.188
2016/10/12,0.189
2016/10/13,0.187
2016/10/14,0.183
2016/10/15,0.186
2016/10/16,0.187
2016/10/17,0.191
2016/10/18,0.194
2016/10/19,0.197
2016/10/20,0.203
2016/10/21,0.193
2016/10/22,0.194
2016/10/23,0.211
2016/10/24,0.226
2016/10/25,0.253
2016/10/26,0.314
2016/10/27,0.285
2016/10/28,0.251
2016/10/29,0.226
2016/10/30,0.219
2016/10/31,0.219
2016/11/01,0.224
2016/11/02,0.221
2016/11/03,0.215
2016/11/04,0.225
2016/11/05,0.223
2016/11/06,0.223
2016/11/07,0.228
2016/11/08,0.222
2016/11/09,0.222
2016/11/10,0.219
2016/11/11,0.212
2016/11/12,0.206
2016/11/13,0.201
2016/11/14,0.203
2016/11/15,0.205
2016/11/16,0.202
2016/11/17,0.22
2016/11/18,0.225
2016/11/19,0.223
2016/11/20,0.22
2016/11/21,0.232
2016/11/22,0.25
2016/11/23,0.275
2016/11/24,0.294
2016/11/25,0.312
2016/11/26,0.293
2016/11/27,0.269
2016/11/28,0.263
2016/11/29,0.259
2016/11/30,0.256
2016/12/01,0.287
2016/12/02,0.295
2016/12/03,0.286
2016/12/04,0.283
2016/12/05,0.285
2016/12/06,0.285
2016/12/07,0.274
2016/12/08,0.265
2016/12/09,0.269
2016/12/10,0.269
2016/12/11,0.263
2016/12/12,0.264
2016/12/13,0.262
2016/12/14,0.26
2016/12/15,0.267
2016/12/16,0.271
2016/12/17,0.271
2016/12/18,0.27
2016/12/19,0.28
2016/12/20,0.278
2016/12/21,0.282
2016/12/22,0.285
2016/12/23,0.291
2016/12/24,0.302
2016/12/25,0.29
2016/12/26,0.304
2016/12/27,0.306
2016/12/28,0.318
2016/12/29,0.329
2016/12/30,0.334
2016/12/31,0.324
2017/01/01,0.335
2017/01/02,0.365
2017/01/03,0.387
2017/01/04,0.514
2017/01/05,0.485
2017/01/06,0.416
2017/01/07,0.347
2017/01/08,0.325
2017/01/09,0.329
2017/01/10,0.332
2017/01/11,0.323
2017/01/12,0.299
2017/01/13,0.288
2017/01/14,0.29
2017/01/15,0.289
2017/01/16,0.304
2017/01/17,0.317
2017/01/18,0.323
2017/01/19,0.328
2017/01/20,0.321
2017/01/21,0.324
2017/01/22,0.331
2017/01/23,0.38
2017/01/24,0.432
2017/01/25,0.425
2017/01/26,0.388
2017/01/27,0.383
2017/01/28,0.42
2017/01/29,0.445
2017/01/30,0.478
2017/01/31,0.465
2017/02/01,0.446
2017/02/02,0.488
2017/02/03,0.506
2017/02/04,0.506
2017/02/05,0.486
2017/02/06,0.583
2017/02/07,0.58
2017/02/08,0.563
2017/02/09,0.526
2017/02/10,0.486
2017/02/11,0.459
2017/02/12,0.44
2017/02/13,0.454
2017/02/14,0.454
2017/02/15,0.457
2017/02/16,0.534
2017/02/17,0.552
2017/02/18,0.564
2017/02/19,0.548
2017/02/20,0.571
2017/02/21,0.614
2017/02/22,0.676
2017/02/23,0.718
2017/02/24,0.755
2017/02/25,0.723
2017/02/26,0.709
2017/02/27,0.755
2017/02/28,0.804
2017/03/01,0.85
2017/03/02,0.904
2017/03/03,0.951
2017/03/04,1.011
2017/03/05,1.001
2017/03/06,1.029
2017/03/07,1.03
2017/03/08,0.991
2017/03/09,0.944
2017/03/10,0.965
2017/03/11,0.941
2017/03/12,0.985
2017/03/13,0.991
2017/03/14,1.015
2017/03/15,1.011
2017/03/16,1
2017/03/17,0.97
2017/03/18,0.908
2017/03/19,0.842
2017/03/20,0.861
2017/03/21,0.904
2017/03/22,0.91
2017/03/23,0.882
2017/03/24,0.833
2017/03/25,0.759
2017/03/26,0.706
2017/03/27,0.764
2017/03/28,0.808
2017/03/29,0.805
2017/03/30,0.763
2017/03/31,0.816
2017/04/01,0.821
2017/04/02,0.82
2017/04/03,0.838
2017/04/04,0.871
2017/04/05,0.864
2017/04/06,0.874
2017/04/07,0.89
2017/04/08,0.9
2017/04/09,0.872
2017/04/10,0.867
2017/04/11,0.877
2017/04/12,0.908
2017/04/13,1.023
2017/04/14,1.012
2017/04/15,0.951
2017/04/16,0.901
2017/04/17,0.884
2017/04/18,0.884
2017/04/19,0.853
2017/04/20,0.947
2017/04/21,0.953
2017/04/22,0.906
2017/04/23,0.869
2017/04/24,0.96
2017/04/25,1.028
2017/04/26,1.021
2017/04/27,1.072
2017/04/28,1.085
2017/04/29,1.053
2017/04/30,0.989
2017/05/01,1.02
2017/05/02,1.105
2017/05/03,1.184
2017/05/04,1.262
2017/05/05,1.393
2017/05/06,1.345
2017/05/07,1.343
2017/05/08,1.353
2017/05/09,1.462
2017/05/10,1.586
2017/05/11,1.671
2017/05/12,1.743
2017/05/13,1.659
2017/05/14,1.533
2017/05/15,1.593
2017/05/16,2.065
2017/05/17,2.492
2017/05/18,2.579
2017/05/19,2.621
2017/05/20,2.398
2017/05/21,2.28
2017/05/22,2.436
2017/05/23,2.665
2017/05/24,3.044
2017/05/25,3.408
2017/05/26,3.45
2017/05/27,3.37
2017/05/28,3.13
2017/05/29,3.232
2017/05/30,3.535
2017/05/31,3.823
2017/06/01,4.082
2017/06/02,4.167
2017/06/03,4.336
2017/06/04,4.274
2017/06/05,4.265
2017/06/06,4.542
2017/06/07,5.08
2017/06/08,4.834
2017/06/09,4.648
2017/06/10,4.426
2017/06/11,4.525
2017/06/12,4.402
2017/06/13,4.422
2017/06/14,4.296
2017/06/15,3.91
2017/06/16,3.586
2017/06/17,3.413
2017/06/18,3.398
2017/06/19,3.537
2017/06/20,3.712
2017/06/21,4.127
2017/06/22,4.35
2017/06/23,3.993
2017/06/24,3.715
2017/06/25,3.625
2017/06/26,3.595
2017/06/27,3.501
2017/06/28,3.47
2017/06/29,3.611
2017/06/30,3.514
2017/07/01,3.156
2017/07/02,2.724
2017/07/03,2.695
2017/07/04,2.837
2017/07/05,2.686
2017/07/06,2.702
2017/07/07,2.59
2017/07/08,2.396
2017/07/09,2.211
2017/07/10,2.077
2017/07/11,1.938
2017/07/12,1.957
2017/07/13,1.994
2017/07/14,2.09
2017/07/15,2.829
2017/07/16,2.339
2017/07/17,2.007
2017/07/18,1.833
2017/07/19,1.864
2017/07/20,2.169
2017/07/21,2.384
2017/07/22,2.309
2017/07/23,2.082
2017/07/24,1.946
2017/07/25,1.862
2017/07/26,1.805
2017/07/27,1.839
2017/07/28,1.972
2017/07/29,2.024
2017/07/30,2.033
2017/07/31,2.18
2017/08/01,1.92
2017/08/02,1.773
2017/08/03,1.638
2017/08/04,1.501
2017/08/05,1.47
2017/08/06,1.439
2017/08/07,1.534
2017/08/08,1.766
2017/08/09,1.955
2017/08/10,2.287
